4.00000001e-15	6.302945748716805e-26	4.351707029680875e-12
4.73000011e-15	6.302945614818121e-25	4.385181901361303e-12
4.7599999e-15	6.302945614818122e-24	4.407498337424682e-12
4.91000012e-15	6.302945960723054e-23	4.546975920553448e-12
6.99000006e-15	7.551104552555234e-22	6.471769917429146e-12
9.89999996e-15	8.736777248382057e-21	9.149743617496096e-12
2.71999999e-14	1.0609016168266013e-19	2.5161794911850037e-11
1.27e-13	3.632001829948672e-18	1.1827716915866996e-10
6.93000019e-13	1.185672907833073e-16	6.415978632001786e-10
6.29500011e-12	6.08078550546753e-15	5.824592948002679e-9
1.58099991e-11	3.1003124302611025e-14	1.4628431042178087e-8
3.97200016e-11	1.517072015175184e-13	3.6749608457933496e-8
9.97599989e-11	7.182883240348137e-13	9.22785101539835e-8
2.50600013e-10	3.286319950903816e-12	2.318678910957376e-7
6.29399977e-10	1.4465520754295918e-11	5.824592479357286e-7
1.581e-9	6.08770373800491e-11	1.4628431488507032e-6
3.97200006e-9	2.44063831733988e-10	3.6755189243472444e-6
4.99999997e-9	3.281968243695604e-10	4.626757397902255e-6
9.97599958e-9	8.955255713010489e-10	9.233429602767239e-6
1.98999999e-8	2.3919883842892214e-9	0.000018422227181432718
3.97199997e-8	6.278062742691364e-9	0.00003676076869002455
7.9240003e-8	1.6250836532024102e-8	0.00007336532325373801
1.58099994e-7	4.16625735326936e-8	0.00014639588819459942
1.98999999e-7	5.453023833965633e-8	0.00018433386074536936
3.15499989e-7	1.0165922706985048e-7	0.00029217806962731534
4.99999999e-7	1.8903147176969427e-7	0.00046312206427136807
6.29400006e-7	2.5767685114929705e-7	0.0005830171702744923
7.92399987e-7	3.1427137022985945e-7	0.0007342111002008481
9.97599955e-7	4.2810757754965417e-7	0.000924458816112475
1.58099999e-6	7.937960432939077e-7	0.0014650748047310871
2.5060001e-6	1.4703190805623745e-6	0.002323142055344789
3.97199983e-6	2.7221601762999334e-6	0.003682771814327159
4.99999987e-6	3.533363099754519e-6	0.0046373577214907395
6.29399983e-6	4.806516235215354e-6	0.005835750937290783
7.92399987e-6	6.540169783530463e-6	0.007353269471100201
9.976e-6	8.892769939745593e-6	0.00925574675295693
0.00001256	0.000012094398348582906	0.011660343673287213
0.0000158099992	0.000015620397121178308	0.014678642936844455
0.0000199000006	0.00002124302644498996	0.018483597411292123
0.0000250600006	0.000028880830841330063	0.02327605434054899
0.0000315500001	0.00003712564126311091	0.02931265286766347
0.0000397199983	0.00005047980272260657	0.03691698437848694
0.0000499999987	0.0000686465036822138	0.046485161459495654
0.000062940002	0.00009329613847355502	0.058524884735550106
0.0000792400024	0.00012686900357063158	0.07375585817897791
0.00009976	0.00016207320464182103	0.09283642021870118
0.000110499997	0.00018047310421780854	0.10287881834411962
0.000125599996	0.00020531130997545192	0.1169381856728409
0.000158099996	0.0002791452756081232	0.14728854831510826
0.000199000002	0.0003629546942646731	0.18550547199285877
0.0002	0.0003652384152474528	0.18644716405927889
0.0004	0.0006262604014190508	0.3753736917135363
0.0006000000000000001	0.0007784742961326266	0.5634026874822423
0.0008	0.0009467173656193651	0.7514848416127181
0.001	0.0011317941540947497	0.9396108779240566
0.0012000000000000001	0.0013326704734277837	1.1277752121228903
0.0014000000000000002	0.0015480908292880532	1.3159739706968656
0.0016	0.0017770930247689755	1.5042044358989264
0.0018000000000000002	0.0020185931127895467	1.6924645445615436
0.002	0.002271522239714266	1.880752194127405
0.0022	0.0025348059899323603	2.069065291759293
0.0024000000000000002	0.0028073686167788825	2.257401744619987
